Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Churn
M,34.725408266830684,Bachelors,Medical,5.15027217788712,Research & Development,Medium,Junior Associate,1.84972782211288,No,Excellent,6.42486391105644,3.42486391105644,3.42486391105644,4.15027217788712,0.0,3.0,9.445423638652453,NY,27.30054435577424,Married,12.15027217788712,Full Option Plan,High
F,18.68166750523489,Bachelors,Life Sciences,0.6816675052348936,Sales,High,Junior Associate,1.0,No,Excellent,0.6816675052348936,2.681667505234893,4.0,0.0,0.0,0.0,11.912967937351565,NY,24.954997484295326,Single,12.681667505234893,No Option Plan,Low
M,48.910852300881366,Bachelors,Medical,11.746511380528819,Operations,Medium,Manager,2.582170460176273,No,Excellent,22.164340920352544,2.671318159294907,2.0,10.746511380528819,10.746511380528819,6.746511380528821,11.68133166700784,NY,20.74651138052882,Divorced,17.07519322123391,No Option Plan,High
M,54.002845546049315,Bachelors,Human Resources,5.014227730246608,Marketing,High,VP to C-Level,2.0056910920986435,Yes,Excellent,23.034146552591857,2.991463361852035,3.0,3.01707327629593,3.991463361852035,4.0,2.251688461711128,NY,35.0256099144439,Divorced,12.017073276295928,Full Option Plan,High
M,36.0,Doctorate,Marketing,2.0,Information Technology,Medium,Associate,5.0,Yes,Excellent,16.0,3.0,3.0,2.0,2.0,2.0,35.3402,NJ,34.0,Divorced,13.0,Small Option Plan,High
M,37.73516075101922,Some College,Medical,19.313547668025638,Research & Development,High,Associate,1.0,No,Excellent,19.313547668025638,2.0,3.0,11.108065414967957,12.578386917006409,5.108065414967955,18.78708631481468,NJ,24.891934585032054,Married,14.156773834012814,Full Option Plan,High
M,33.0,Bachelors,Human Resources,3.4523306852153226,Research & Development,Medium,Junior Associate,3.1825564382615585,No,Excellent,7.0,3.8174435617384415,3.8174435617384415,2.634887123476882,0.0,2.4523306852153226,7.7222225791540575,NY,25.182556438261557,Married,11.0,Full Option Plan,High
M,38.0,Some College,Medical,5.0,Research & Development,Very High,Manager,3.0,Yes,Excellent,10.0,6.0,4.0,4.0,0.0,2.0,35.8923,NJ,23.0,Married,19.0,Full Option Plan,High
M,40.12585272576187,Some College,Medical,2.464529350217677,Operations,High,Junior Associate,0.2677353248911615,No,Excellent,3.196794025326516,4.464529350217677,3.0,1.4645293502176768,0.7322646751088385,0.0,6.820382061117692,NY,41.12585272576187,Divorced,11.26773532489116,Full Option Plan,High
M,21.27262830047053,Below College,Life Sciences,1.1575046363458057,Sales,Very High,Junior Associate,0.8146801767552675,Yes,Outstanding,1.3428244595905383,2.7273716995294666,3.0139075934494635,0.34282445959053826,0.34282445959053826,0.34282445959053826,17.997434890002662,NY,47.800772583305815,Single,22.800772583305804,No Option Plan,Low
M,31.813432975948693,Bachelors,Life Sciences,8.253731903794776,Finance,Low,Associate,1.0,No,Excellent,8.253731903794776,2.6268659518973885,2.8134329759486936,6.880597855692166,6.440298927846082,7.067164879743471,5.8319043862866025,NY,46.37313404810261,Married,21.067164879743476,No Option Plan,High
M,29.98670363473802,Bachelors,Medical,1.0,Research & Development,Low,Junior Associate,1.0,No,Outstanding,1.0,1.993351817369011,2.9966759086845056,0.0033240913154945176,0.0,0.0,8.96571756405293,NY,47.009972273946495,Divorced,20.0,Full Option Plan,Low
M,26.0,Bachelors,Medical,1.0,Research & Development,Low,Junior Associate,1.0,No,Outstanding,1.0,0.0,2.0,1.0,0.0,0.0,6.0028,NY,50.0,Divorced,20.0,Full Option Plan,Low
M,34.83977030723065,Bachelors,Life Sciences,14.919885153615324,Sales,High,Associate,0.0,No,Excellent,15.919885153615324,2.2403445391540253,3.0,12.759655460845973,2.1602296927693505,8.16022969276935,7.856459581308588,NY,20.91988515361533,Married,13.919885153615324,Large Option Plan,High
F,34.0,Bachelors,Medical,11.0,Information Technology,High,Manager,2.0,No,Excellent,14.0,6.0,3.0,10.0,5.0,8.0,10.5383,NJ,42.0,Single,12.0,No Option Plan,Low
M,36.81783421617502,Masters,Life Sciences,5.0,Research & Development,Low,Associate,2.1821657838249786,Yes,Excellent,15.0,2.1821657838249786,3.0,2.3643315676499568,0.0,1.8178342161750216,45.08059036724834,NJ,27.0,Divorced,17.635668432350048,No Option Plan,High
M,27.0,Below College,Marketing,4.590275332624989,Research & Development,High,Junior Associate,0.19675844420832936,No,Excellent,5.393516888416658,3.0,3.0,3.7870337768333178,0.0,2.983792221041647,13.00858866205482,NJ,34.016207778958346,Divorced,11.0,Full Option Plan,Low
M,27.595118201274374,Bachelors,Life Sciences,3.0,Research & Development,Low,Junior Associate,5.202440899362811,Yes,Excellent,7.595118201274376,3.5951182012743765,2.202440899362812,2.0,1.7975591006371883,2.0,11.969744409362802,NY,43.404881798725626,Married,13.202440899362813,No Option Plan,Low
F,37.124258792598845,Bachelors,Life Sciences,14.850000532958026,Finance,Low,Associate,0.1814354350897973,No,Excellent,15.668565097868225,3.037499866760493,2.9625001332395065,12.956436234526837,4.167822558072,7.818564564910202,3.4404292525962945,NY,34.01967677573047,Divorced,14.743564831389214,Full Option Plan,Low
F,30.201330915073203,Below College,Life Sciences,6.882545095812459,Research & Development,Very High,Junior Associate,2.5818938827496662,No,Excellent,10.232219489281064,2.2013309150732017,2.5077221435519648,4.724497345729096,1.0,5.95671683501016,38.84679521525954,NJ,33.5973381698536,Divorced,19.498017871864008,No Option Plan,Low
M,37.0,Some College,Medical,1.0,Finance,Low,Associate,5.0,No,Excellent,15.483473608141955,2.0,1.7252104122129324,0.0,0.0,0.0,9.221927005028398,NY,33.033052783716094,Married,14.758263195929024,No Option Plan,High
M,42.0,Bachelors,Life Sciences,2.2622004986191038,Research & Development,High,Associate,3.622966583563483,No,Excellent,8.754066832873034,2.2459331671269656,2.622966583563483,1.1311002493095517,1.1311002493095517,1.1311002493095517,74.12376454174638,PA,28.13110024930955,Married,16.393300747928656,Full Option Plan,High
M,39.66995522277622,Bachelors,Life Sciences,5.262498751890251,Operations,High,Associate,2.068589129939848,No,Excellent,8.79831091893358,2.4172280295424757,3.320273218567273,2.7189071257309068,0.0,3.5249975037805035,7.825980212770927,NJ,42.49359661859834,Divorced,21.0,Full Option Plan,High
F,35.0,Masters,Other,11.0,Sales,Very High,Associate,3.0,Yes,Outstanding,13.0,2.0,4.0,9.0,6.0,7.0,16.4955,NJ,39.0,Single,24.0,No Option Plan,High
M,31.0,Bachelors,Life Sciences,10.0,Research & Development,Medium,Associate,1.0,No,Excellent,10.0,2.0,3.0,8.0,0.0,2.0,43.2227,NY,35.0,Divorced,11.0,Full Option Plan,High
F,32.988553238370045,Masters,Life Sciences,5.996184412790015,Research & Development,Low,Junior Associate,1.0,No,Excellent,5.996184412790015,2.007631174419969,2.9961844127900155,4.996184412790015,0.9961844127900156,2.007631174419969,26.452916728660608,NJ,49.0,Single,13.003815587209985,No Option Plan,Low
M,26.069051304493023,Some College,Medical,2.0,Sales,Medium,Associate,8.069051304493023,No,Excellent,6.7928460865209335,5.723794782027911,3.0,2.0,2.0,2.0,25.7923029784918,NJ,30.930948695506977,Married,17.723794782027916,No Option Plan,High
F,21.930632547231692,Below College,Medical,2.0,Operations,Low,Junior Associate,0.034683726384156566,No,Outstanding,2.9653162736158434,3.0,3.0,2.0,2.0,2.0,3.2771121895601736,NJ,45.96531627361585,Single,19.965316273615844,No Option Plan,Low
F,23.46620212317556,Bachelors,Medical,3.0,Research & Development,High,Junior Associate,1.0,No,Excellent,3.0,3.0,1.186480849270222,2.0,1.0,2.0,56.22616097329151,NJ,46.0,Married,14.118885095621334,Full Option Plan,Low
M,31.58960317301034,Some College,Life Sciences,5.589603173010339,Operations,Medium,Junior Associate,0.4103968269896615,No,Excellent,6.1792063460206785,3.3584126920413535,2.0,2.0,1.641587307958646,4.179206346020677,2.6826907125224446,NY,48.58960317301034,Divorced,14.051984134948306,Full Option Plan,High
M,33.637223229390024,Some College,Life Sciences,8.15036902747997,Research & Development,Low,Junior Associate,7.0,No,Outstanding,12.362776770609978,3.2124077431300075,3.787592256869993,6.150369027479969,0.7875922568699923,6.150369027479969,8.31864835634163,NY,28.21240774313001,Married,20.637223229390024,No Option Plan,Low
M,33.714465840711696,Some College,Medical,2.79247338467697,Finance,High,Junior Associate,0.12951907135775656,No,Excellent,3.7041635352332,1.3164410757237937,1.2178289208015267,1.9013878450777333,0.11921676587925994,1.8027756901554663,8.295759693169499,NY,28.129519071357755,Married,18.76156646824148,Full Option Plan,High
F,23.424478173749772,Masters,Life Sciences,0.2374130289582956,Research & Development,High,Junior Associate,0.2374130289582956,Yes,Excellent,1.0,4.762586971041705,2.7625869710417046,0.2374130289582956,0.0,0.0,6.270816243726651,NY,36.23741302895829,Married,11.0,Full Option Plan,Low
M,43.99331097265341,Bachelors,Human Resources,4.664436990884467,Finance,High,Associate,5.006689027346598,No,Excellent,9.335563009115532,2.3355630091155333,4.0,1.0066890273465978,0.0,3.0,8.20420247048126,NJ,47.342252036462135,Married,19.322184954422337,Full Option Plan,High
M,45.0,Bachelors,Life Sciences,1.0,Research & Development,Medium,Junior Associate,1.0,No,Excellent,1.0,3.0,3.0,0.0,0.0,0.0,10.7563,NY,41.0,Single,14.0,No Option Plan,High
M,27.542930858128468,Bachelors,Life Sciences,5.0,Sales,Medium,Associate,0.0,No,Excellent,6.0,1.0858617162569386,3.0,4.0,1.5429308581284693,4.0,15.449114860388105,NY,30.0,Single,12.63804609458102,No Option Plan,High
M,27.053897603360305,Below College,Marketing,7.0808464050404565,Research & Development,Medium,Junior Associate,1.0,No,Excellent,7.0808464050404565,3.0538976033603045,3.0,7.0269488016801525,0.0,7.0269488016801525,14.716763837134804,NJ,30.161692810080915,Divorced,11.053897603360305,Full Option Plan,Low
F,34.34948181031064,Bachelors,Life Sciences,10.130103637937873,Research & Development,Very High,Junior Associate,0.8698963620621283,No,Excellent,10.260207275875743,2.8698963620621285,2.1301036379378715,9.0,5.8698963620621285,7.869896362062128,15.650688694527414,NY,22.390310913813614,Married,17.520414551751486,No Option Plan,Low
F,32.227587850125985,Bachelors,Life Sciences,14.033609232048928,Finance,High,Associate,1.0,No,Excellent,14.033609232048928,3.0400923465070324,2.959907653492968,12.953424539034865,4.916312984551714,7.8060213819229425,9.711341263548501,NY,32.478127366060505,Married,12.307772543140054,No Option Plan,Low
M,34.0,Bachelors,Life Sciences,9.0,Research & Development,Very High,Manager,0.0,No,Excellent,10.0,0.0,2.0,7.0,1.0,6.0,9.9239,NJ,21.0,Divorced,11.0,Full Option Plan,High
F,49.86612543596213,Bachelors,Life Sciences,9.590374072113383,Marketing,Very High,VP to C-Level,2.8661254359621298,No,Excellent,26.75715088076939,4.081925185577323,2.349674313653063,4.937121948265091,1.781273812883449,6.371647884996833,39.3717519497226,NJ,25.71320373808184,Divorced,14.885172569804544,Full Option Plan,Low
M,34.519898676643805,Some College,Life Sciences,1.480101323356196,Operations,High,Junior Associate,1.0,No,Excellent,1.480101323356196,4.839966225547935,2.160033774452065,0.3200675489041306,0.1600337744520653,1.1600337744520652,6.222135760803715,NY,42.51989867664381,Divorced,17.359864902191738,Full Option Plan,High
M,35.8191023176742,Bachelors,Medical,3.5426930469774014,Research & Development,Medium,Junior Associate,5.095511588370998,No,Excellent,6.819102317674201,0.542693046977401,3.0,2.3617953646516003,0.0,1.5426930469774007,14.614420819412599,NJ,34.638204635348394,Married,19.638204635348398,Full Option Plan,High
F,22.0,Masters,Life Sciences,0.0,Research & Development,High,Junior Associate,0.0,Yes,Excellent,1.0,5.0,3.0,0.0,0.0,0.0,6.770270512357727,NY,36.0,Married,11.0,Full Option Plan,Low
M,32.0,Bachelors,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,2.599323084282026,NY,20.669516494518035,Single,12.669516494518032,No Option Plan,Low
M,39.71794837848351,Bachelors,Life Sciences,4.078464167192454,Research & Development,Very High,Junior Associate,1.4454582892852958,No,Excellent,7.255264430479671,3.3350517327640063,3.3656709870009607,1.52392245647775,0.761961228238875,1.8895934434787105,5.528309301785763,NY,22.445458289285302,Married,11.969380745763045,No Option Plan,High
M,55.0,Bachelors,Human Resources,8.813866041320027,Marketing,Very High,Executive,3.525546416528011,No,Excellent,31.678824915696076,0.474453583471989,3.0,6.8649588743760495,0.7627732082640055,3.525546416528011,7.02729993912177,NJ,43.05109283305602,Divorced,17.051092833056018,Full Option Plan,High
M,22.0,Masters,Life Sciences,0.0,Operations,High,Junior Associate,0.0,Yes,Excellent,1.0,5.0,3.0,0.0,0.0,0.0,6.971,NJ,36.0,Married,11.0,Full Option Plan,Low
M,25.981965264824797,Masters,Medical,0.0,Research & Development,Low,Junior Associate,4.477456581030992,Yes,Excellent,7.4954913162061985,2.0,2.0,0.0,0.0,0.0,11.409914314219716,NY,43.504508683793794,Single,11.0,No Option Plan,Low
M,27.09321310258002,Masters,Life Sciences,5.0,Information Technology,Medium,Junior Associate,1.0,No,Excellent,5.95339344870999,3.0,1.9533934487099904,3.04660655129001,0.9533934487099904,2.093213102580019,3.926344710987856,NY,49.953393448709996,Divorced,11.13981965387003,No Option Plan,High
M,23.052928172381787,Some College,Life Sciences,0.342154695396964,Finance,High,Junior Associate,1.0,No,Excellent,0.342154695396964,6.0,3.0,0.0,0.0,0.0,7.226082894812231,NY,45.02646408619089,Divorced,13.657845304603036,Full Option Plan,High
M,33.88321095240836,Bachelors,Life Sciences,4.1167890475916336,Finance,Very High,Associate,4.961070317469456,No,Excellent,10.116789047591633,2.038929682530545,3.0,3.1557187301221794,1.0,3.1557187301221794,9.475963310385755,NJ,27.961070317469453,Divorced,13.922140634938913,Large Option Plan,High
M,39.36651752731919,Bachelors,Life Sciences,3.049776290978788,Research & Development,Low,Associate,4.950223709021213,No,Excellent,7.950223709021213,4.049776290978787,2.316741236340404,2.049776290978788,0.0,1.3665175273191918,33.688754302366995,NJ,45.6832587636596,Single,16.683258763659598,No Option Plan,High
M,29.0,Some College,Life Sciences,10.0,Research & Development,Very High,Associate,1.0,Yes,Excellent,10.0,2.608386911736909,2.1958065441315457,9.0,1.5664523530523635,8.804193455868457,7.954999325641174,NJ,20.804193455868454,Divorced,12.608386911736911,No Option Plan,High
M,34.03112214471431,Bachelors,Marketing,10.0,Sales,High,Associate,3.9066335658570734,No,Excellent,13.875511421142766,4.937755710571382,4.0,8.937755710571384,0.9688778552856916,8.0,8.369452669102031,NY,44.06224428942861,Married,11.093366434142926,Large Option Plan,High
M,39.0,Masters,Technical Degree,19.0,Operations,High,Manager,0.0,No,Outstanding,20.0,1.0,3.0,6.0,11.0,8.0,34.1636,NJ,41.0,Single,25.0,No Option Plan,High
M,36.951886253055406,Bachelors,Medical,13.012028436736147,Research & Development,High,Associate,2.9639146897915523,No,Excellent,15.0,2.036085310208448,3.0,10.987971563263853,9.927829379583104,7.036085310208447,9.785819781651675,NY,19.01202843673615,Married,14.975943126527698,Large Option Plan,High
M,30.15858282786581,Bachelors,Life Sciences,2.876765481398753,Research & Development,High,Associate,2.4469103984137757,No,Excellent,4.3118931100576745,3.1650930519467195,3.2883275705479664,2.2883275705479664,1.3997793193943586,2.2883275705479664,32.4565280137819,NJ,44.988217230245155,Married,11.047131079019415,Full Option Plan,High
M,35.45176767873723,Masters,Technical Degree,7.0,Information Technology,Very High,Associate,2.9035353574744582,No,Excellent,13.644696963788311,2.4517676787372293,3.5482323212627707,7.0,3.2893939275766253,5.355303036211687,27.49869627855433,NJ,19.0,Divorced,15.741161606313856,Full Option Plan,High
M,31.992680407180863,Masters,Life Sciences,1.0,Information Technology,Low,Junior Associate,1.0,Yes,Outstanding,1.0,2.002439864273045,1.0024398642730452,0.0,0.0024398642730451537,0.9975601357269548,9.944137338889318,NJ,40.012199321365216,Single,24.0,No Option Plan,Low
M,32.0,Bachelors,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,1.0967193639804165,NY,20.00647838835464,Single,12.00647838835464,No Option Plan,Low
M,41.507322918715076,Masters,Other,2.2878065482043075,Information Technology,Very High,Associate,4.356096725897846,Yes,Excellent,17.0,2.6439032741021538,4.0,1.2878065482043075,0.6439032741021538,1.2878065482043075,13.109719703628562,NY,26.780483629489236,Married,12.712193451795692,No Option Plan,High
M,32.14747489404627,Bachelors,Medical,1.0,Finance,Medium,Junior Associate,1.0,No,Excellent,1.0,2.0,2.0,0.7158249646820886,0.0,0.0,7.0181221174708615,NY,28.0,Divorced,12.284175035317912,No Option Plan,High
M,46.247374048727224,Some College,Medical,24.498249365818157,Operations,High,Executive,4.1660831219393835,Yes,Excellent,26.498249365818157,2.0,2.0,4.250875317090923,12.583041560969694,7.1660831219393835,7.155098119359363,NJ,49.0,Married,13.250875317090927,No Option Plan,High
M,38.41332811313765,Bachelors,Life Sciences,1.0,Information Technology,Very High,Associate,3.5866718868623417,No,Excellent,19.58667188686234,4.239984339412976,2.8266562262753165,0.0,0.0,0.0,5.677894399924464,NY,32.0,Single,14.0,No Option Plan,Low
M,23.85009845977973,Below College,Technical Degree,1.4331196747184376,Operations,High,Junior Associate,2.1346487631335984,Yes,Excellent,2.0004440562852364,3.641609067249081,3.0,0.7167818655018369,1.0,0.7167818655018369,9.730677403192026,NY,48.716781865501844,Single,14.343138155664242,No Option Plan,Low
M,29.980758037943854,Bachelors,Medical,1.0,Research & Development,Low,Junior Associate,1.0,No,Outstanding,1.0,1.9903790189719293,2.995189509485965,0.004810490514035256,0.0,0.0,8.965412406297471,NY,47.01443147154211,Divorced,20.0,Full Option Plan,Low
M,41.03156336209229,Bachelors,Life Sciences,9.009571704775338,Marketing,High,Junior Associate,3.0052993331259112,Yes,Excellent,12.016295161784392,2.013844076424765,3.0,7.0,0.0014241238831423013,6.953565600006452,9.091984102986297,NY,38.957837971655884,Divorced,12.980856590449324,No Option Plan,High
